Name,Ticker,Sub-Sector,Market Cap,Close Price,PE Ratio,Return on Equity,Return on Assets,Net Profit Margin,5Y Avg EBITDA Margin,EBITDA Margin,1Y Return vs Nifty,5Y CAGR,Debt to Equity,Long Term Debt to Equity,Net Income / Liabilities,5Y Historical Revenue Growth,5Y Historical EBITDA Growth,5Y Hist Op. Cash Flow Growth,5Y Historical EPS Growth,Forward PE Ratio,Enterprise Value,PB Ratio,Dividend Yield,PE Premium vs Sector,Domestic Institutional Holding,Mutual Fund Holding,Promoter Holding,Foreign Institutional Holding,Retail Investor Holding,Pledged Promoter Holdings,Insurance Firms Holding,No. of Shareholders,Total Revenue,Net Income,PBT,Earnings Per Share,EBITDA,Long Term Investments,Reserves & Surplus,Cash and Equivalent,Book Value,Free Cash Flow,Operating Cash Flow
Shalby Ltd,SHALBY,Hospitals & Diagnostic Centres,1326.918048,126.7,31.3026196744515,5.18887556001665,4.31834967528333,9.63496681516502,21.5754637419462,21.9088098918084,10.5379296244444,,5.27513867756119,4.25317790264416,26.1747452917567,8.50247610427262,10.8041894592794,79.172683539477,-1.82338222811521,27.7319817857997,1271.878048,1.58975169587981,0.813989757414167,-14.8627268107099,0,0,74.0195521201462,3.82989242547225,,,,,,,,,,,,,,,
Kesoram Industries Ltd,KESORAMIND,Tires & Rubber,1323.5285337,52.35,9.44635310613091,160.768789443488,4.31936345573739,4.6668021197294,5.00454552987694,7.55495008776692,-33.2008898019469,-16.2888039015934,722.507825446511,689.640950101271,4.66381953205356,-10.8111840286167,-24.7005057822935,4.31827362668664,-4.0517237374841,,3173.5585337,4.87397729221138,,100.780979584493,9.08889594527158,0.00499981422258918,49.1500920374299,0.244479478001095,,,,,,,,,,,,,,,
Nahar Poly Films Ltd,NAHARPOLY,Textiles,1321.35863634,567.2,21.1045940958313,13.6750829984274,11.8435986682809,20.3094589334372,13.39484581454,22.8396263137408,348.819280752159,54.4668540257587,11.1185162617107,8.14989717419453,48.9714509190458,3.18497563428077,8.59098831482139,31.5582271495931,33.6878319234367,,1378.48863634,2.51610677953386,0.279121697059918,101.744827548016,0.0110135065528534,0.00791443270009331,70.3866533870132,0.268078022315853,,,,,,,,,,,,,,,
Cantabil Retail India Ltd,CANTABIL,Apparel & Accessories,1317.88287972,814.75,136.568174064249,7.97125392367417,2.20111081965716,3.59511213769464,17.8505445320278,28.3659935921317,101.719721431388,58.812250273416,189.407496977025,155.163240628779,3.16850538481743,11.5637465719426,36.1753393601373,27.2400045644686,13.7819242010964,,1544.58287972,10.623803947763,0.123895683381736,111.290807641575,0,0,74.8123546327178,0,,,,,,,,,,,,,,,
Mishtann Foods Ltd,MISHTANN,FMCG - Foods,1307.5,25.5,1815.97222222224,1.03470575555075,0.548466958674531,0.205122361186288,2.70441774636266,1.92587105780462,396.979718790224,57.8750010648392,77.0407433881344,8.26304503216583,1.23287671232875,23.7718135841756,21.4342922906112,,-18.8561784388835,,1361.34,18.6919228020014,,4017.30186042844,0,0,49.2804196,0,,,,,,,,,,,,,,,
Fiem Industries Ltd,FIEMIND,Auto Parts,1298.54622525,972.75,27.8120844988219,8.53042469420011,5.06759140170079,3.8134520357741,11.1507543272651,10.9298811614326,52.6789004333924,2.38165219803264,14.0107139720734,8.14964433125494,13.2322516650135,4.35912817222528,0.850762509204905,2.201803956863,-5.84018817983475,,1267.76622525,2.2807521300606,1.62148467190271,102.299370979652,0.193011611852129,0,66.5598035840889,10.451008865616,,,,,,,,,,,,,,,
Ramky Infrastructure Ltd,RAMKY,Construction & Engineering,1295.728636475,181,66.2099456553396,5.54218232278895,0.450675033823658,1.5770303157284,20.4224294448164,23.1526101181363,110.292742649452,13.5934598116847,635.114040651976,438.707631208803,0.487519306462061,-13.4551189927733,-7.90240541220528,,,,3366.358636475,3.57353660187815,,10.2949782105326,0.127193366620619,0,69.8278056303849,0.0497501430356353,,,,,,,,,,,,,,,
JTL Infra Ltd,JTLINFRA,,1294.4229705,216.75,64.5597491521197,25.357278360946,11.4430842108267,4.5529895315303,7.27842588812711,8.49058746054454,153.323249208282,90.0160170833935,65.1222784026416,11.0308533691054,17.8269760825109,35.5393350491139,63.5012575630345,,73.0188362480276,,1353.3629705,13.3569597616345,0.163894341212172,299.350639930339,0,0,56.0206058240682,0,,,,,,,,,,,,,,,
Wonderla Holidays Ltd,WONDERLA,Theme Parks & Gaming,1293.516834,231.3,-25.9066059282996,-5.98523171345688,-5.27745481450164,-111.675240438381,20.4241233097597,-49.5191232386491,-0.47765730840756,-9.64152727727418,0.486714185124335,0.338476362243827,,-27.5142499970048,,,,,1204.526834,1.59790099442873,,97.8581649334719,3.13181112608543,3.13165550383552,69.7558131276705,7.6796184934691,,,,,,,,,,,,,,,
Power Mech Projects Ltd,POWERMECH,Construction & Engineering,1293.37037088,884.25,-28.3447374727153,-4.88635450967795,-1.9838224776695,-2.40106082371699,11.1337451688608,2.89884814329539,50.536506610332,11.493416066457,56.6485760521362,2.04757868316472,,6.54678770066841,-21.7491050540292,,,8.80919511372921,1744.69037088,1.42380516174771,,-147.217712852544,8.34350275757262,8.34350275757262,63.6925995142061,3.85048662326443,,,,,,,,,,,,,,,
Shivalik Rasayan Ltd,SHIVALIK,Fertilizers & Agro Chemicals,1289.2516854,943.5,73.2945813189312,6.9109124840389,5.08991999074034,8.85209601932465,17.3937444710604,19.8983443208696,11.4098634122637,30.6345473379687,11.0443159922929,4.27745664739885,17.0017398028224,12.3253244709893,27.685666542784,36.4802157731879,43.3992566154313,,1393.5616854,4.96821458728324,0.0534388675075685,200.864712509349,0,0,50.3248067702701,0,,,,,,,,,,,,,,,
Honda India Power Products Ltd,HONDAPOWER,Industrial Machinery,1286.85141777,1272.9,26.4403414376413,8.28340935393832,6.43489412900197,5.10451298939662,13.0550189143202,9.13190766358668,9.73783538062671,-1.30703205636432,0.237816055886773,0.226255553170055,25.8415631305087,6.86455448657619,-2.69221192274709,8.43358249541206,-0.0697121976915072,,1152.33141777,2.12523561587753,0.788208402301568,-55.9547005532317,12.2475037392521,12.2396165816053,66.6662000098392,0.424516401393621,,,,,,,,,,,,,,,
Southern Petrochemical Industries Corporation,SPIC,Fertilizers & Agro Chemicals,1285.98872184,70.75,17.359458988121,15.5879134752967,3.89347601002801,4.67089956430999,6.54772443183885,8.15957225455393,118.951081852317,27.8648636183835,20.1159454009617,0,6.1921678438584,-4.48166387919617,10.6814720501952,50.8887670352078,19.0101053440415,,1281.12872184,2.49338591949744,,-28.7416812567309,2.40507102501461,0.00575332310872374,53.2760331608913,0.487853969591713,,,,,,,,,,,,,,,
Kewal Kiran Clothing Ltd,KKCL,Apparel & Accessories,1284.67735,205.85,64.8826944444443,4.50629857641932,3.24949739465803,6.18460096829612,21.2453855507669,11.2728408558488,-1.77574859142931,-10.4787184875783,10.7288899156752,0,13.2547864506628,-7.54085847507564,-20.1260879258413,15.5896123044585,-21.8537882986527,,1054.55735,2.96795044472681,2.2065918029924,105.364192845507,6.01346186628081,6.01346186628081,74.2510793273886,1.33123170340178,,,,,,,,,,,,,,,
Sirca Paints India Ltd,SIRCA,Paints,1273.482468,459.5,76.7620535262205,8.59095852105019,7.14208838280561,10.5447149304011,26.509710764614,16.7863725926397,27.8999944397334,,6.54859354070546,0,31.2018055294339,16.7054873420394,17.5035314868788,33.3699432601414,18.107779799895,,1207.812468,6.31781747283822,0.322784184571907,215.09823441516,3.52510545751777,3.52510545751777,67.5475835997139,2.17829983506298,,,,,,,,,,,,,,,
Prakash Industries Ltd,PRAKASH,Iron & Steel,1272.376466095,72.15,13.3470729685829,3.28529852173628,2.45866018107891,2.86483611262204,14.7782411691948,9.69530501053314,-8.65273565348994,-1.5345107412498,19.1270815800003,12.2297567638416,9.67925352069772,10.0861459417757,10.6336843877184,-8.08659751295739,29.4426563322836,,1782.126466095,0.438865518582456,,-45.2120034077228,0.0275510907613586,0.0261913772283743,40.9783216487966,1.44871920820514,,,,,,,,,,,,,,,
Bodal Chemicals Ltd,BODALCHEM,Commodity Chemicals,1271.972091025,105.15,30.3066974273289,4.37691300924504,2.62587396180378,3.3782478508645,14.6647062537754,8.25123152709361,0.217619646689947,-5.78532818908297,46.2986774430566,10.8896644624051,5.51250394031735,6.14845349446254,-9.46365525080843,,-15.3236149302834,14.140936070641,1713.982091025,1.29803666730447,0.769388988095939,24.4050466555569,0.148756958847677,0,58.9440566471725,2.98534560254386,,,,,,,,,,,,,,,
J Kumar Infraprojects Ltd,JKIL,Construction & Engineering,1271.93715586,169.95,19.9020052552025,3.4380085264333,1.74509252458176,2.46174113006669,15.7934832181773,12.9677635557542,-25.9635093935168,-7.46201755572851,30.052096306621,4.07813916020542,3.63515365932736,11.1690232956991,4.69473796697248,37.4566257834982,-9.23134910569534,,1240.46715586,0.674091842057566,0.594883997620464,-66.846502980154,10.4683539683195,9.71503844829902,46.6459141897498,8.00278663305311,,,,,,,,,,,,,,,
BF Utilities Ltd,BFUTILITIE,Renewable Energy,1270.3407543,337.8,-516.398680609754,-3.34057577403587,-0.113676009509969,-0.624571559143883,67.997295254987,63.9805011805926,12.9064035887226,-4.64982472665768,2358.82867132867,2200.40792540792,,4.19528820244568,2.44406565337669,-3.09846702576287,,,2804.8707543,18.5072953715035,,-1863.66313272414,0.0968869077713096,0.00453705234638082,55.9897612878624,0.324174912208435,,,,,,,,,,,,,,,
Mold-Tek Packaging Ltd,MOLDTEKPP,,1265.59830066,388.5,,,,,,,30.0088071980683,,,,,,,,,,1265.59830066,,,,,,,,,,,,,,,,,,,,,,
EIH Associated Hotels Ltd,EIHAHOTELS,"Hotels, Resorts & Cruise Lines",1263.20937462,405.65,-47.2404403373224,-8.05530870148062,-6.39605807639869,-25.6252994729276,17.576533942631,-18.8308576904648,44.4593322716267,3.92621456891351,0.693333333333333,0.596078431372549,,-15.9173007737767,,,,,1207.00937462,3.96300980272941,,96.0943848857414,0.00787707897037519,0.00098463487129689,74.9973931791783,13.2458465557489,,,,,,,,,,,,,,,
Onmobile Global Ltd,ONMOBILE,Software Services,1262.94100504,122.55,27.4612090680583,7.56327396516848,5.07786837732349,8.12515458817709,11.8936463709058,14.3192820041695,8.63407239275493,8.97240223320146,2.39255082972641,0.983852677644503,16.4238268695093,-7.71648748899076,-12.1899383494725,-18.3269866307728,,,1070.31100504,2.01712319726566,1.24110682030659,-29.1616101097051,0,0,48.3267486915929,0.2549173992029,,,,,,,,,,,,,,,
DFM Foods Ltd,DFMFOODS,Packaged Foods & Meats,1259.64623842,251.9,43.890112836934,17.7423343224529,7.44024472442575,5.4051000037666,11.7343201572336,11.7819880221477,-49.3083503377884,-6.15896992300978,44.6846745661818,40.0348177682934,12.6850828729281,6.30281008840088,5.119247433875,-7.88059420480388,41.6867614501951,,1230.18623842,7.07388239692256,0.399087287102574,-0.489202958850874,3.30861248530191,3.17422228721555,73.7025503048777,0.322297789345388,,,,,,,,,,,,,,,
Insecticides (India) Ltd,INSECTICID,Fertilizers & Agro Chemicals,1257.612072885,635.35,13.3902477947721,12.1022350220023,6.90494307759608,6.57505093004209,12.5082382345146,10.5598454246971,30.3627509620467,2.74660692762392,12.2431068529218,0.600941027328798,15.509354822729,7.63001789308717,10.2197071512065,12.589930210522,17.9050701960819,13.818638236598,1274.762072885,1.53296286219191,0.328683167816407,-45.0347763680791,8.78978096929483,8.78978096929483,72.1586694351798,5.28539307256461,,,,,,,,,,,,,,,
Ajmera Realty & Infra India Ltd,AJMERA,Real Estate,1253.858058125,339.75,41.545992648277,3.99833071679816,1.5602664550467,8.57898177890219,35.7010963901833,28.5653372750789,181.145342453463,11.091070405875,101.250375243092,90.6065233564353,2.66885976547992,1.588048521066,1.76779742779558,11.0622245534223,-6.57337169672274,,2072.818058125,1.63652721736038,0.396207726050658,-54.45161286954,0.000701707417596934,0.00060871004899975,69.734564374258,0.0198817101652465,,,,,,,,,,,,,,,
AGS Transact Technologies Ltd,AGSTRA,Business Support Services,1252.68475328,102.35,22.8675566498722,10.3592061345865,2.12521216235877,3.04815958601119,21.0306558331184,26.4379712322288,-16.098752034726,,290.398453442165,201.363978090431,2.32593687106718,8.32880875511231,27.5151541364087,24.4778453791785,,,2171.12475328,2.2423025691476,0.946611473393537,-61.9063776980707,7.49875307925964,6.28848742301186,66.0720134437525,7.77017263921656,,,,,,,,,,,,,,,
Khaitan Chemicals and Fertilizers Ltd,KHAICHEM,Fertilizers & Agro Chemicals,1245.341328,129.85,50.0941805309735,15.1918846247861,6.65310710271369,5.09739594012712,11.427321331024,12.3723600574123,458.458770089168,,45.373665480427,11.2386637584663,13.7158620689655,4.35668738469963,7.64914188157415,26.8917576882879,72.0297015992849,,1318.151328,7.14809624612559,0.194704049844237,105.63008823614,0.00675332923665728,0.0048046586630264,74.9940910946786,0.0747495597447963,,,,,,,,,,,,,,,
Huhtamaki India Ltd,HUHTAMAKI,Packaging,1244.60147232,164.1,-54.8524227553991,13.1289921081066,6.1990622941503,-0.86121496213918,9.19379390829338,3.31808779154727,-56.6745260705761,-7.2827349024402,38.5156423631538,21.9450654325345,,3.6837271536942,-19.9088493790613,4.52263317661634,,5.08019652094768,1453.75147232,1.62712145523003,0.606796116504854,-325.162052989064,0.905056271466777,0.87813693966047,67.7339605736262,4.29514027011014,,,,,,,,,,,,,,,
Welspun Enterprises Ltd,WELENT,Construction & Engineering,1230.46780504,82.2,9.5392495933018,7.90062811800412,3.26591688230141,7.7169283047765,14.7333326232611,18.3162630420216,-44.8682494350726,3.35412340820935,132.432256074412,121.240864654518,4.16486390494334,41.4257389288661,53.2752288470569,,199.056940269939,,3091.59780504,0.729918734007214,1.81472512393562,-84.1091649355069,3.41497381965095,1.29215998254554,53.7700973658485,2.28997256473577,,,,,,,,,,,,,,,
Sutlej Textiles and Industries Ltd,SUTLEJTEX,Textiles,1230.3529362,73.55,-336.162004426227,-0.382497099919532,-0.17169475861875,-0.191107746129547,10.1345492222655,7.07150875910503,55.948031591005,-2.36497780982023,95.6119584345932,46.312746166094,,-1.89834654145606,-14.6049474759139,-20.0963676474414,,,2130.8829362,1.28881351734685,0.399467376830892,72.2077229604216,0.0245988765577101,0,63.9562611221409,0.936513412613742,,,,,,,,,,,,,,,
Coffee Day Enterprises Ltd,COFFEEDAY,Restaurants & Cafes,1227.37248739,58.8,-2.10195315692218,-13.2199521843078,-7.2439325303955,-56.97947872247,18.2836769227393,-15.4695108266084,107.051153088614,-24.0258896460198,45.6467508469356,6.02864182322143,,-20.4773056862168,,-26.749772578074,,,3139.70248739,0.315001664970229,,99.8262205017456,0,0,14.8800758397616,3.56413667810201,,,,,,,,,,,,,,,
Ugro Capital Ltd,UGROCAP,Investment Banking & Brokerage,1224.90977784,182.95,42.6352167713192,3.06621770892811,1.93902171528844,18.7361419068736,42.1916357714515,15.5667144906743,32.5806465837218,44.6395007923313,80.3935156020327,70.5692747049683,3.59822155426138,109.716563133364,47.0633954337737,,-8.59673077516555,,1674.55977784,1.28607553004914,,61.6021370625549,2.02556269765932,0,2.87501869810169,5.98993740832613,,,,,,,,,,,,,,,
Repco Home Finance Ltd,REPCOHOME,Consumer Finance,1217.75691133,194.7,4.05635025925186,15.2278779578483,2.45497455154457,21.5632474519296,28.4334097376974,28.9298463615926,-52.8433914109443,-21.9962573755101,482.63443862821,482.63443862821,2.91277961316238,9.56308155948189,11.4516821406588,,14.2345046692906,,10960.15691133,0.576354756742046,1.28435653737478,-84.6250372295441,21.0052252379032,21.0052252379032,37.1325131956047,18.010728410932,,,,,,,,,,,,,,,
Sunflag Iron and Steel Co Ltd,SUNFLAG,Iron & Steel,1213.77798228,70.9,8.63223086750587,9.62739298332101,5.84991419210567,7.27110072292147,11.4105636564364,13.6817283925081,-0.249078832111598,14.5804061428703,17.489262694135,12.4481057372081,16.2737404951217,3.87559316026049,7.20100018391019,-1.14596547312931,20.7760827117734,,1410.93798228,0.791059511252175,,-64.5658163054999,0.0430919087045478,0.0197536949508357,51.1569794620612,0.378933576580481,,,,,,,,,,,,,,,
Sastasundar Ventures Ltd,SASTASUNDR,Diversified Financials,1209.2761575,370.15,-116.388465591914,-4.36921783010938,-3.41708873248704,-1.88350887370159,-10.247161994326,-2.15543027028989,181.091131546165,32.1046136503207,5.44947249106287,1.18144563606243,,44.1300855485132,,,,,1238.4561575,5.27193372351556,,-541.152319453846,0.0255575989060216,0,73.7184891781016,0.195658666163688,,,,,,,,,,,,,,,
Texmaco Rail & Engineering Ltd,TEXRAIL,Rail,1208.621455725,37.55,85.4149438674926,1.30630859347951,0.511898474072244,0.825612061521213,7.61736590511666,8.38740168506545,27.2218586522969,-14.5969429684066,68.4050668469149,3.1382497783474,0.941638384241683,8.3715312324607,8.85072897592578,,-7.97013060298802,,1844.871455725,1.06096671763214,0.207131232706629,42.2873750985959,8.33873419569109,8.29198145418353,58.3301380205191,2.6614325020984,,,,,,,,,,,,,,,
Sanghi Industries Ltd,SANGHIIND,Cement,1204.8,46.35,15.4086200281366,4.45641332535409,2.2313351483086,8.24641150848478,21.7039581033218,26.3096280202917,-3.0499715469211,-8.38110303209914,77.7743708675728,59.043116616678,4.31903046907798,2.40934422158949,21.9366570792778,16.187805929565,33.8000845987471,450.526049095723,2566.83,0.67166924972404,,-36.7496211656004,0,0,70.3309239043825,0.229066932270916,,,,,,,,,,,,,,,
Future Consumer Ltd,FCONSUMER,FMCG - Foods,1200.06701925,5.8,-2.48301715100039,-58.7193303243286,-23.9966833327541,-40.0857600212327,-4.72619487839547,-27.5045824382719,-25.473752034726,-27.8426360536731,105.382302260364,34.9157009156333,,-6.96035581193446,,3.65050867977084,,,1776.35701925,2.0273457094469,,-105.629673741804,1.31496296731994,0,12.1562676867394,10.2478054007399,,,,,,,,,,,,,,,
PIX Transmissions Ltd,PIXTRANS,Industrial Machinery,1196.19598,868.45,18.4342114347357,24.2199163929531,15.456992448965,16.0400444938821,22.9397991160845,28.7702385366456,150.215262071376,47.1210632403372,23.7573855860066,12.6281002770638,46.273978463952,11.2495590233845,22.9951625681663,-11.1461356247075,58.28979570463,,1248.17598,3.99304329539006,0.569476082004556,-69.29160825616,0.226983824090656,0,61.7763849337991,0.0533056395502451,,,,,,,,,,,,,,,
Thejo Engineering Ltd,THEJO,Construction & Engineering,1194.29082519,1124.4,43.6031699594742,21.1636532220677,12.1058098163577,8.30755232029118,13.982699888205,15.6839551107067,148.061943372299,83.6314340719806,6.8244170096022,3.40877914951989,30.3322259136213,13.4108505708223,31.3815387445177,66.0121401272894,159.295849842877,,1182.26082519,8.19129509732511,0.176661844460234,-27.3642255254968,0,0,54.8416323267495,0,,,,,,,,,,,,,,,
Ngl Fine Chem Ltd,NGLFINE,Pharmaceuticals,1194.11936884,1953.6,21.0528802686883,44.7636334938048,31.3899111762915,21.3241099289447,23.6758871740337,33.1290650024437,2.30842415777052,38.7427856716256,10.6500064741681,3.96866502654409,106.396548489964,22.4832215419734,31.7956105967587,26.5995806071324,37.8371466220406,,1176.71936884,7.73092948879969,0.0905398763483974,-42.740101707218,0,0,73.811513195805,0,,,,,,,,,,,,,,,
Alicon Castalloy Ltd,ALICON,Auto Parts,1192.4372784,741,-617.843149430067,-0.610836814786667,-0.213445991528511,-0.226677472017659,11.3864025303795,10.1018286882069,31.6285206925467,12.681572885681,109.912297305824,46.7568931793804,,2.51280963452782,1.21751941232142,10.0767870008734,,,1521.1072784,3.7618691349612,,48.9196644776242,9.77996305822302,9.77996305822302,55.7128670592558,0.0693899641505874,,,,,,,,,,,,,,,
Suryoday Small Finance Bank Ltd,SURYODAY,Private Banks,1192.16275127,111.65,100.51962489629,0.890681266029071,0.196414361433891,1.35445336500577,12.7192645728023,3.09834062332264,-16.098752034726,,,,0.231862977973017,34.3549849239726,-1.18073354012982,,-30.6982355033604,,595.52275127,0.746548156597157,,281.003954714132,24.4224624870085,5.72975162863964,28.0110380404912,9.94832168895148,,,,,,,,,,,,,,,
G M Breweries Ltd,GMBREW,Alcoholic Beverages,1185.11556392,665.4,14.7972975892121,17.1244080009408,15.1570779712339,21.6219864474501,22.5997875090031,28.508949542399,54.3854908553586,11.8490797355638,0,0,117.831396204208,-11.9422018354538,0.0227427815200576,-52.7484042251953,6.54690223385865,,1178.26556392,2.34676349291089,0.617190038058917,-66.4505105596708,0,0,74.4308287035158,1.91007672915247,,,,,,,,,,,,,,,
Nucleus Software Exports Ltd,NUCLEUS,Software Services,1183.64865404,440.7,10.0351729888936,19.1337496958391,14.3170135158919,21.3256432045417,23.2128408548075,30.5375255383391,-30.0497429553547,12.6995253618972,0.937472099044671,0.349691973453171,55.469337848006,8.1043794109037,24.3880574270115,28.723479545783,32.2861908141345,33.8265246568928,687.12865404,1.76132950513378,2.20814272130425,-74.1134669255819,0,0,73.2750853050596,2.90923906198573,,,,,,,,,,,,,,,
Jyoti Structures Ltd,JYOTISTRUC,Power Transmission & Distribution,1183.39417915,18.35,-0.672860940525942,,-113.585357741403,-1172500,-35035.4995587589,-168980,342.651247965274,16.3663797991495,,,,-86.2044228053562,,,,,8572.27417915,-0.103878401731549,,-102.298030724739,10.4257345987301,0,0,0.0000214332641201753,,,,,,,,,,,,,,,
Reliance Industrial Infrastructure Ltd,RIIL,Oil & Gas - Storage & Transportation,1166.2485,758.2,121.105763239875,2.46215995091021,2.23177557097997,13.3694294044148,29.3370659364623,31.9727891156463,87.8006697751436,10.7454383777562,0,0,26.2612489773657,-8.76214562842856,-7.58769733319531,,-10.2425126156929,,1123.5485,2.83097509466939,0.388424936880948,564.32217825139,0.0265562913907285,0.00132450331125828,45.4308874172185,0.324185430463576,,,,,,,,,,,,,,,
Lumax AutoTechnologies Ltd,LUMAXTECH,Auto Parts,1165.837544025,170.55,24.7366336521323,8.8975731317079,5.09549319681925,4.18520393212032,10.0282163617523,10.2734191153617,-4.95505702006321,13.2056404536391,12.6722583130505,0.966572694321385,11.2619178474994,4.30789841033459,8.93360058116628,14.8475117133734,8.20707786062818,13.0853331045584,1140.267544025,2.0414252465023,1.7538807276189,102.045107318598,5.20367433146407,4.50147052339864,55.9796284220544,19.3948607864657,,,,,,,,,,,,,,,
Seshasayee Paper and Boards Ltd,SESHAPAPER,Paper Products,1164.2378644,184.5,10.9451712362508,9.84005402455157,7.17453401276807,13.1716136062509,20.9538526924994,16.476590264621,0.121720406218902,3.86277272842352,0.680825741863782,0.305408976748663,28.4100317833391,-4.74772939870692,3.59317965885679,,24.1534199986627,,965.0578644,1.01882147523912,1.35427952329361,-55.071497263473,0.236363399967083,0.00158558663692952,42.6523122451368,10.963513431663,,,,,,,,,,,,,,,
Gujarat Industries Power Company Ltd,GIPCL,Power Generation,1163.877984,76.4,6.35061921754788,6.47688719253605,4.49434620223209,13.4201796972826,36.423689645067,34.8586366731838,-16.4249098951304,-5.5974262409173,16.3135964384964,13.5586524820259,13.9408046370462,-0.331181597104746,1.45362126082773,-3.58435816001718,-0.536886135142711,,1352.447984,0.399802820210709,3.50877165144487,-78.3106475587167,7.32806078852088,4.64690564942868,55.692892144424,1.66897069264673,,,,,,,,,,,,,,,
ITD Cementation India Ltd,ITDCEM,Construction & Engineering,1163.8608816,65.55,73.8959289904766,1.48303688289187,0.498959313431982,0.567935958459538,11.3191886300889,9.31595269003317,-33.0715196091402,-16.0920140958099,40.0963832873251,10.8744677864596,0.743015652863083,-1.32833183046901,1.95347019437337,-6.33484311239465,-22.4845444697278,11.4913657118433,1388.3008816,1.0890945413372,0.177122200134955,23.0985737441756,13.0207174925983,13.0192622069823,46.6350234019241,10.6674688433828,,,,,,,,,,,,,,,
Vardhman Holdings Ltd,VHL,Diversified Financials,1161.49569648,3633.8,8.96769376528721,5.84546437186758,5.83804737328435,95.5867158671587,98.1161319184891,98.3247232472325,83.215621439755,5.28687261192007,0,0,8356.12903225807,-3.68713373208833,-3.58605589538176,16.8971965722639,-3.96341736586551,,1085.00569648,0.503730043273672,0.137389058335394,-66.0093559564627,0.961950609361762,0.0582791483473788,74.8993901369121,1.50620265602519,,,,,,,,,,,,,,,
Patel Engineering Ltd,PATELENG,Construction & Engineering,1160.52121971,24.55,-3.99133725309534,-11.7219247887506,-3.54252713914982,-13.4609864723475,16.4492518190218,5.99994444495884,82.6866730664886,-20.783554239821,96.2870559377704,32.7364901758188,,-12.4266677318427,-21.6940182041872,,,,3318.26121971,0.487437824865805,,-106.648917334152,15.0214873429987,0,54.6173735346649,0.512366602447465,,,,,,,,,,,,,,,
Orchid Pharma Ltd,ORCHPHARMA,Pharmaceuticals,1154.08371,285.5,-9.90289780332933,-16.4268095003171,-8.64174644252801,-25.0467450407273,6.59360711337135,9.58327064841283,-99.4145538112571,,69.3418694766507,65.4760993092463,,-12.329066806303,-20.8076635188998,-35.5536761157676,,,1571.89371,1.76759999081037,,-126.934030583255,3.35083201850237,2.44999804000353,89.9637327152811,1.77663390205898,,,,,,,,,,,,,,,
Titagarh Wagons Ltd,TWL,Rail,1152.66529796,99.8,-76.8443531973334,-1.77931721667339,-0.63371623876738,-0.970559689420899,2.87002106274432,6.82562277580071,87.5747173530291,-2.30636871769649,100.761397163796,64.0715713333968,,9.09659501563194,15.9194071053698,,,,1875.58529796,1.37130638855049,,-228.010167922843,8.53708039741948,8.1703680059316,47.0013140049264,4.93630613333295,,,,,,,,,,,,,,,
DCW Ltd,DCW,Commodity Chemicals,1149.838784255,43.35,302.589153751325,0.556772477857288,0.204911402780318,0.25752410900046,12.5848920521262,14.958084562785,46.8711727773041,6.69653389718581,90.6664726426077,76.0666472642608,0.31985455035183,3.10009661901018,7.50481421093732,12.084178664566,-28.7073790025769,,1650.448784255,1.67322291073196,,1142.08907553068,0.0205397555060748,0.00421598450702888,46.755542863631,6.32715799955707,,,,,,,,,,,,,,,
Transpek Industry Ltd,TRANSPEK,Commodity Chemicals,1149.370460975,2010,49.3292043336912,6.48790131707178,3.92269099969694,6.53283238939043,19.4214482449349,18.0704312230135,29.8177633917713,28.1311176996427,27.3162897238093,11.6610937047471,10.6184204529918,4.40040070592327,4.95359444721986,5.66671349628347,2.86366713703436,,1230.920460975,3.02617219392591,0.364475762361803,102.489960555073,2.29478858823515,0,57.4821652010744,1.82912430228684,,,,,,,,,,,,,,,
NRB Bearings Ltd,NRBBEARING,Industrial Machinery,1147.563584,118.45,21.2275912689604,10.8632746563781,5.5741153179906,6.95323352369193,17.4802486217787,15.3958944281525,-5.86143235115222,2.46919539107753,47.7556345484798,16.9055362274996,12.642065385155,2.77301474699299,0.922218651407647,11.4244397161261,5.17309925722884,13.912498048548,1327.033584,2.16979954621086,0.422297297297297,-64.6382927323357,11.8091580291903,11.8091580291903,49.8220683308124,22.996066964774,,,,,,,,,,,,,,,
KDDL Ltd,KDDL,"Precious Metals, Jewellery & Watches",1147.35472512,891.5,202.712848961128,2.48977257731055,0.895725521847169,0.997620516436076,11.4519904624497,15.292147704239,212.504270449609,37.803352018084,109.865786578658,66.1650165016502,1.47246286323788,4.53725188462735,18.5704930483768,72.3966430442264,-2.35958492753844,36.97550839747,1401.58472512,5.04886567709571,0.154586734265159,116.759335033791,2.35572342260351,0,46.8658240234955,26.038802976887,,,,,,,,,,,,,,,
Tilaknagar Industries Ltd,TI,Alcoholic Beverages,1146.83564292,72.9,-29.8732910372492,,-3.67089152271718,-6.85327668386384,9.42131819877001,11.6964492921791,137.466465356578,40.426558501927,,,,3.97106201133275,,44.82535622149,,,1679.73564292,-20.5821185017947,,-167.730858027262,0.0107377491684373,0,44.2358288402137,0.144192263059824,,,,,,,,,,,,,,,
